,newinfections,hospitalized,recovered,deceased
11846,304,181,73967,1348
11867,278,178,74264,1351
11888,229,177,74472,1353
11909,125,181,74668,1357
11930,155,186,74959,1357
11951,299,193,75208,1359
11972,203,191,75494,1365
11993,163,184,75744,1369
12014,201,181,76026,1371
12035,198,183,76199,1373
12056,127,189,76374,1376
12077,128,191,76665,1379
12098,200,186,76950,1383
12119,178,182,77161,1385
12140,143,171,77458,1389
12161,133,172,77724,1392
12182,106,169,77817,1396
12203,107,172,78003,1398
12224,97,179,78221,1400
12245,139,170,78445,1401
12266,154,162,78706,1405
12287,150,156,78995,1408
12308,128,157,79188,1411
12329,79,147,79221,1412
12350,72,146,79424,1414
12371,90,143,79605,1415
12392,131,134,79787,1417
12413,132,128,79878,1421
12434,92,124,80114,1423
12455,136,116,80248,1424
12476,89,118,80507,1424
12497,65,117,80638,1425
12518,170,112,80831,1425
12539,141,103,81006,1427
12560,115,103,81119,1429
12581,94,106,81179,1429
12602,69,104,81293,1429
12623,71,96,81417,1431
12644,57,98,81485,1432
12665,110,90,81640,1434
12686,143,91,81729,1435
12707,145,85,81844,1436
12728,145,85,81931,1437
12749,152,83,82059,1440
12770,132,85,82192,1440
12791,106,86,82346,1444
12812,115,90,82459,1445
12833,137,93,82558,1446
12854,174,96,82631,1446
12875,197,99,82761,1447
12896,167,102,82837,1449
12917,178,103,82944,1449
12938,56,107,83007,1451
12959,46,107,83095,1451
12980,161,106,83225,1454
13001,179,107,83339,1454
13022,169,115,83427,1454
13043,244,120,83523,1454
13064,179,122,83598,1454
13085,129,122,83696,1455
13106,150,117,83870,1457
13127,143,119,84006,1458
13148,202,118,84123,1462
13169,219,116,84275,1465
13190,184,121,84451,1466
13211,139,121,84549,1466
13232,120,129,84687,1467
13253,152,128,84836,1470
13274,197,134,84979,1472
13295,198,134,85156,1474
13316,162,123,85415,1479
13337,230,125,85540,1480
13358,148,123,85685,1483
13379,123,131,85757,1483
13400,163,128,86003,1483
13421,249,134,86206,1488
13442,224,128,86326,1489
13463,272,126,86513,1491
13484,279,131,86647,1492
13505,236,133,86778,1495
13526,146,140,86876,1496
13547,285,146,87023,1499
13568,286,146,87201,1501
13589,369,153,87398,1503
13610,300,155,87532,1503
13631,456,161,87631,1505
13652,228,165,87751,1507
13673,224,172,87885,1509
13694,328,179,88058,1511
13715,323,185,88217,1514
13736,375,184,88355,1517
13757,360,183,88597,1519
13778,481,180,88751,1524
13799,453,183,88891,1527
13820,189,196,89106,1531
13841,459,210,89348,1532
13862,372,220,89564,1533
13883,929,224,89973,1536
13904,573,226,90187,1542
13925,559,236,90262,1543
13946,449,240,90594,1548
13967,475,249,90758,1550
13988,474,252,91133,1556
14009,676,260,91417,1563
14030,691,284,91774,1567
14051,705,283,92083,1572
14072,933,283,92255,1576
14093,321,298,92427,1583
14114,484,317,92693,1591
14135,1091,319,92872,1595
14156,1590,341,93174,1601
14177,1604,333,93506,1610
14198,2053,340,93932,1613
14219,1230,336,94325,1625
14240,793,340,94502,1630
14261,1073,352,94870,1635
14282,1905,364,95381,1642
14303,2204,382,95864,1647
14324,2602,386,96601,1656
14345,1469,405,96722,1658
14366,2576,395,97161,1664
14387,1686,412,97900,1671
14408,1616,416,98700,1676
14429,2189,448,99779,1678
14450,2288,432,100829,1687
14471,3207,432,102391,1700
14492,3653,446,103853,1708
14513,2723,453,105036,1716
14534,2137,469,106414,1723
14555,1693,473,107927,1731
14576,2834,479,109519,1743
14597,2009,473,110965,1752
14618,2785,470,112625,1766
14639,2212,474,113739,1775
14660,1527,464,114742,1782
14681,1329,472,115862,1789
14702,776,468,117138,1801
14723,1256,465,118607,1816
14744,1569,445,120898,1826
14765,1496,449,123863,1834
14786,1508,425,124321,1852
14807,1584,425,125651,1861
14828,1291,428,125853,1872
14849,1195,425,127605,1887
14870,1619,434,129052,1896
14891,2034,431,130587,1905
14912,2215,426,132277,1913
14933,1412,410,133377,1924
14954,1268,401,135190,1933
14975,1856,394,135452,1944
14996,1069,402,136678,1951
15017,2453,404,138029,1960
15038,1579,396,139046,1973
15059,1412,379,140564,1979
15080,2055,376,141949,1987
15101,1683,378,143346,1997
15122,1359,374,144070,2002
15143,904,380,145250,2008
15164,2381,377,146678,2012
15185,1908,385,148186,2017
15206,1768,382,149580,2025
15227,1491,374,150847,2031
15248,1589,355,151483,2035
15269,1226,361,152560,2040
15290,1217,374,154105,2046
15311,2115,371,158181,2053
15332,1656,346,160309,2064
15353,1580,326,161602,2070
15374,1582,318,163074,2073
15395,1136,304,164615,2079
15416,1097,298,165835,2085
15437,1613,312,167369,2091
15458,2292,301,168853,2100
15479,1566,294,171102,2106
15500,1805,289,172797,2110
15521,1819,290,174816,2117
15542,1946,281,176224,2127
15563,1327,283,177427,2134
15584,1493,292,179188,2146
15605,2943,307,180519,2151
15626,2532,323,183576,2158
15647,2599,334,185646,2164
15668,2451,325,187041,2171
15689,2470,327,188102,2178
15710,1838,328,188888,2180
15731,1547,339,190264,2188
15752,4547,345,192077,2191
15773,3405,352,193522,2197
15794,4008,361,195146,2208
15815,2984,374,196356,2216
15836,2920,379,197487,2218
15857,2197,369,198580,2221
15878,2134,384,199544,2225
15899,3994,390,201932,2234
15920,3322,399,203877,2246
15941,3452,388,205522,2257
15962,2979,391,207112,2258
15983,2829,386,209150,2264
16004,1897,398,210506,2270
16025,1766,401,211553,2278
16046,4214,399,214326,2285
