,newinfections,hospitalized,recovered,deceased
11274,179,34,56208,1426
11295,92,34,56329,1426
11316,117,35,56481,1426
11337,11,38,56526,1426
11358,135,49,56618,1426
11379,163,46,56890,1426
11400,104,53,57013,1426
11421,128,56,57159,1427
11442,100,57,57317,1427
11463,116,58,57484,1427
11484,7,60,57562,1427
11505,105,62,57634,1428
11526,129,62,57848,1428
11547,164,62,57996,1428
11568,86,59,58134,1428
11589,109,52,58256,1429
11610,115,58,58384,1429
11631,28,57,58454,1430
11652,74,54,58569,1433
11673,134,51,58752,1433
11694,131,51,58826,1433
11715,120,51,58948,1433
11736,100,53,59062,1434
11757,101,55,59164,1434
11778,7,57,59252,1434
11799,104,57,59372,1434
11820,77,59,59518,1434
11841,111,56,59615,1435
11862,83,58,59727,1435
11883,87,58,59802,1436
11904,86,53,59944,1438
11925,7,56,60050,1438
11946,74,53,60116,1439
11967,91,48,60265,1441
11988,84,49,60395,1441
12009,84,50,60503,1441
12030,68,51,60592,1441
12051,70,52,60682,1441
12072,12,51,60737,1442
12093,44,50,60784,1442
12114,62,48,60903,1444
12135,86,48,60985,1447
12156,52,45,61055,1448
12177,49,45,61136,1448
12198,45,46,61216,1448
12219,18,43,61266,1448
12240,29,41,61339,1448
12261,51,46,61400,1448
12282,57,45,61489,1448
12303,25,50,61551,1449
12324,35,50,61602,1450
12345,46,52,61682,1450
12366,10,50,61707,1450
12387,31,50,61731,1450
12408,32,50,61805,1451
12429,51,51,61854,1454
12450,28,54,61900,1454
12471,41,50,61949,1455
12492,12,46,61995,1455
12513,6,45,62024,1455
12534,23,44,62055,1455
12555,28,38,62149,1456
12576,24,35,62171,1456
12597,28,38,62195,1456
12618,32,37,62262,1456
12639,54,40,62290,1456
12660,0,41,62320,1456
12681,46,37,62338,1459
12702,38,35,62355,1460
12723,141,39,62366,1460
12744,67,40,62378,1461
12765,79,39,62390,1461
12786,70,39,62414,1461
12807,14,41,62429,1461
12828,96,41,62467,1462
12849,79,38,62492,1463
12870,56,42,62511,1464
12891,73,41,62538,1464
12912,79,41,62573,1464
12933,78,43,62596,1464
12954,13,44,62622,1464
12975,20,48,62631,1464
12996,83,47,62672,1465
13017,99,46,62742,1465
13038,114,49,62777,1466
13059,85,50,62809,1467
13080,102,48,62863,1468
13101,12,46,62911,1469
13122,105,44,62942,1469
13143,96,41,63019,1471
13164,66,40,63111,1471
13185,96,44,63178,1472
13206,97,42,63239,1472
13227,71,40,63286,1474
13248,19,43,63314,1474
13269,74,45,63358,1474
13290,96,45,63442,1474
13311,80,47,63509,1476
13332,95,44,63581,1476
13353,113,53,63648,1476
13374,97,53,63732,1478
13395,6,54,63762,1478
13416,68,54,63816,1479
13437,110,54,63933,1481
13458,104,56,64018,1482
13479,83,58,64103,1482
13500,101,60,64182,1483
13521,81,62,64228,1483
13542,26,62,64295,1485
13563,68,61,64400,1487
13584,116,57,64517,1490
13605,103,53,64599,1492
13626,153,53,64648,1493
13647,143,47,64746,1494
13668,123,50,64820,1494
13689,82,50,64855,1494
13710,141,48,64919,1494
13731,179,49,65080,1494
13752,80,51,65126,1494
13773,195,52,65193,1494
13794,212,51,65266,1495
13815,157,52,65358,1496
13836,126,55,65433,1496
13857,245,55,65483,1497
13878,251,56,65619,1497
13899,260,57,65713,1497
13920,368,59,65795,1498
13941,372,60,65895,1498
13962,356,63,65924,1498
13983,120,62,66068,1498
14004,498,65,66164,1499
14025,677,67,66400,1499
14046,933,73,66530,1499
14067,1229,76,66693,1501
14088,1117,77,66840,1501
14109,348,91,66975,1501
14130,935,102,67024,1501
14151,2717,112,67156,1502
14172,3171,122,67406,1503
14193,3328,130,67693,1503
14214,2594,131,67935,1504
14235,3838,141,68352,1504
14256,788,159,68597,1508
14277,1134,172,68687,1510
14298,3811,187,69085,1512
14319,3967,196,70282,1514
14340,3206,193,72207,1516
14361,1084,190,73246,1521
14382,3775,204,74909,1522
14403,2581,210,77527,1526
14424,1063,216,78704,1530
14445,3090,212,81019,1537
14466,2680,222,83995,1540
14487,2068,226,85337,1546
14508,2125,216,87579,1554
14529,1958,236,93271,1557
14550,1886,230,97651,1560
14571,774,228,99428,1562
14592,2421,217,102872,1568
14613,2402,214,105910,1575
14634,2133,213,108100,1577
14655,2211,208,110654,1584
14676,2258,199,113100,1587
14697,1832,200,115399,1593
14718,787,199,116221,1594
14739,2384,201,118886,1602
14760,2156,197,121182,1605
14781,1863,192,122770,1611
