,newinfections,hospitalized,recovered,deceased
12680,150,231,273706,7237
12701,224,233,274029,7239
12722,277,232,274357,7242
12743,277,235,274638,7245
12764,285,241,274903,7250
12785,280,248,275120,7251
12806,211,259,275354,7254
12827,192,258,275581,7258
12848,302,260,275826,7266
12869,373,251,276040,7272
12890,376,258,276200,7275
12911,287,269,276406,7277
12932,385,270,276562,7279
12953,204,283,276661,7283
12974,190,299,276842,7287
12995,290,297,277097,7297
13016,385,300,277323,7298
13037,381,298,277541,7301
13058,459,301,277819,7303
13079,373,298,277917,7305
13100,263,305,278235,7308
13121,234,305,278462,7311
13142,418,293,278707,7316
13163,509,295,279043,7320
13184,430,285,279321,7325
13205,431,293,279613,7328
13226,433,293,279727,7331
13247,291,297,280166,7335
13268,305,301,280422,7344
13289,372,305,280781,7355
13310,341,309,281040,7361
13331,518,301,281354,7364
13352,423,297,281675,7365
13373,521,292,281860,7368
13394,308,299,282216,7375
13415,370,303,282523,7379
13436,391,300,282994,7383
13457,610,301,283381,7385
13478,488,297,283787,7388
13499,477,294,283970,7398
13520,595,295,284145,7399
13541,328,311,284747,7399
13562,521,317,285061,7402
13583,559,307,285461,7409
13604,615,298,285845,7415
13625,709,294,286069,7418
13646,677,295,286594,7420
13667,669,299,286787,7423
13688,544,300,287288,7430
13709,498,312,287658,7432
13730,791,317,288114,7437
13751,659,325,288498,7441
13772,870,334,288896,7447
13793,924,323,289271,7449
13814,831,342,289481,7454
13835,703,354,289937,7458
13856,662,359,290451,7461
13877,1036,371,291042,7468
13898,1222,371,291590,7475
13919,1227,390,292133,7479
13940,1282,389,292602,7483
13961,1370,386,292869,7487
13982,955,406,293619,7493
14003,1316,424,293937,7497
14024,2038,437,294615,7502
14045,2780,453,295261,7507
14066,3337,484,295906,7510
14087,3438,481,296491,7513
14108,3075,515,296777,7516
14129,2843,569,297328,7525
14150,4453,600,297913,7531
14171,7304,627,298707,7540
14192,15830,676,299125,7549
14213,16886,712,299741,7558
14234,14994,734,300155,7562
14255,6367,780,300595,7568
14276,6952,839,301555,7574
14297,18868,907,302160,7588
14318,16957,961,305006,7599
14339,17286,1001,309793,7617
14360,7567,1066,311392,7630
14381,15892,1107,314841,7638
14402,12454,1151,316237,7651
14423,5790,1197,323160,7669
14444,16290,1230,337526,7684
14465,13341,1276,347888,7755
14486,13151,1296,358819,7775
14507,11859,1315,365690,7799
14528,11761,1349,384309,7818
14549,10287,1368,395121,7850
14570,5626,1441,400407,7863
14591,14799,1449,414133,7892
14612,12564,1441,430120,7925
14633,13720,1454,440184,7949
14654,13029,1465,452782,7983
14675,12190,1475,466622,8007
14696,10904,1454,476816,8033
14717,5603,1478,481992,8058
14738,13810,1486,497022,8085
14759,10535,1491,509150,8127
14780,12357,1478,525635,8147
14801,10528,1456,541420,8178
14822,9713,1461,557486,8214
14843,8404,1426,570550,8236
14864,4109,1477,578258,8263
14885,9877,1478,592686,8287
14906,7758,1455,606323,8320
14927,8175,1449,618849,8353
14948,6769,1406,632037,8380
14969,6648,1391,646868,8410
14990,5683,1384,653389,8437
15011,2783,1387,664462,8477
15032,6653,1374,679885,8507
15053,4860,1348,691237,8533
15074,4946,1295,702261,8561
15095,4512,1266,713115,8587
15116,3738,1245,723629,8607
15137,3337,1190,732525,8637
15158,1680,1193,736501,8666
15179,4216,1150,746315,8689
15200,3328,1117,754175,8719
15221,3691,1089,761186,8739
15242,3324,1044,767990,8767
15263,3050,1021,774906,8780
15284,2665,1011,780105,8793
15305,1316,1038,782994,8812
15326,3718,1022,789915,8855
15347,2956,1002,795243,8887
15368,2993,963,800506,8917
15389,2587,922,805076,8949
15410,2363,899,809804,8980
15431,2084,871,813847,9005
15452,1008,856,815947,9028
15473,2918,846,821109,9050
15494,2413,826,825177,9068
15515,2879,796,829124,9082
15536,2751,783,832696,9097
15557,2699,762,836153,9119
15578,2487,731,839368,9127
15599,1420,750,840359,9144
15620,3840,747,844219,9162
15641,3172,731,847535,9179
15662,4134,716,850244,9184
15683,3938,686,853026,9202
15704,4243,685,855820,9217
15725,3723,667,858596,9225
15746,1769,681,859964,9241
15767,6574,690,863498,9268
15788,5203,699,866257,9278
15809,5529,680,869181,9290
15830,5689,709,872326,9301
15851,5489,719,875850,9312
15872,4577,741,879443,9324
15893,2105,769,881170,9345
15914,6778,790,886414,9365
15935,5280,790,889871,9386
15956,5446,807,894361,9405
15977,5469,806,898999,9422
15998,4814,809,903501,9435
16019,4145,823,908154,9441
16040,1778,863,910918,9454
16061,6833,883,915869,9469
16082,4960,891,921906,9485
16103,5305,900,926129,9496
16124,4793,899,930707,9517
16145,4698,891,934792,9524
16166,3882,891,937552,9524
16187,1640,934,941044,9546
16208,5974,954,945869,9574
16229,4458,924,950942,9586
16250,4751,910,954957,9598
16271,4395,875,959185,9609
16292,4134,852,963809,9616
16313,3653,826,965779,9619
16334,1606,840,966777,9632
16355,5478,845,974038,9640
16376,4011,809,978208,9654
16397,4122,783,982406,9665
16418,4083,748,986034,9683
16439,3983,740,988601,9690
16460,3363,704,990444,9691
16481,766,735,991652,9692
16502,1280,758,995965,9719
16523,6564,754,1002588,9741
16544,4713,744,1006801,9760
16565,4464,709,1010437,9785
16586,4270,684,1012948,9788
16607,3403,681,1015096,9791
16628,1504,687,1016544,9796
16649,1203,698,1021578,9812
16670,5653,673,1027294,9825
