,newinfections,hospitalized,recovered,deceased
12204,173,277,440327,7907
12225,222,267,440778,7915
12246,316,260,441263,7931
12267,335,245,441624,7937
12288,286,233,441940,7944
12309,303,228,442254,7944
12330,324,221,442583,7949
12351,163,226,442856,7957
12372,165,224,443173,7967
12393,272,215,443551,7970
12414,328,220,443825,7974
12435,318,208,444163,7977
12456,269,201,444472,7984
12477,245,191,444699,7986
12498,129,192,445008,7987
12519,208,195,445388,7993
12540,280,191,445714,7997
12561,313,189,445942,8000
12582,279,205,446183,8003
12603,340,188,446396,8004
12624,313,196,446667,8004
12645,158,202,446876,8012
12666,206,197,447171,8016
12687,406,204,447412,8017
12708,355,211,447649,8019
12729,450,207,447951,8027
12750,448,196,448149,8032
12771,467,192,448299,8033
12792,253,200,448512,8040
12813,393,210,448846,8043
12834,592,219,449157,8046
12855,627,234,449445,8053
12876,654,249,449738,8058
12897,629,268,449916,8059
12918,636,260,450186,8063
12939,354,278,450359,8063
12960,248,291,450612,8073
12981,626,285,450993,8075
13002,615,280,451380,8081
13023,722,280,451752,8088
13044,767,285,452131,8088
13065,780,284,452454,8089
13086,393,292,452946,8093
13107,493,299,453473,8107
13128,814,303,453960,8111
13149,959,307,454587,8117
13170,869,307,455043,8123
13191,830,303,455441,8129
13212,875,312,455894,8131
13233,525,314,456328,8140
13254,675,323,456989,8144
13275,871,318,457684,8154
13296,1037,320,458295,8159
13317,885,322,458808,8160
13338,983,319,459263,8163
13359,798,320,459698,8167
13380,591,313,460180,8174
13401,750,324,460917,8188
13422,965,333,461597,8193
13443,1110,330,462301,8201
13464,899,320,462888,8204
13485,1154,323,463348,8210
13506,1147,325,463941,8213
13527,820,333,464760,8224
13548,886,344,465539,8229
13569,1087,341,466395,8233
13590,1271,334,467063,8238
13611,1327,333,467997,8240
13632,1216,344,468773,8243
13653,1325,352,469481,8244
13674,783,362,470172,8254
13695,1150,364,471046,8263
13716,1175,375,472094,8264
13737,776,373,472749,8275
13758,1665,371,473572,8286
13779,1329,374,474497,8289
13800,1531,394,475432,8291
13821,992,388,476306,8298
13842,1304,409,477337,8305
13863,1621,420,478274,8311
13884,1770,421,479630,8319
13905,1841,445,480501,8329
13926,2256,449,481537,8335
13947,2006,454,482715,8337
13968,1308,470,483719,8352
13989,2297,487,484983,8368
14010,2650,495,486053,8375
14031,3599,494,489962,8384
14052,4541,489,489081,8394
14073,4837,526,489644,8403
14094,1594,522,490779,8407
14115,2291,552,491469,8421
14136,7181,569,492628,8439
14157,9802,624,493943,8450
14178,11492,692,495505,8460
14199,14587,723,497266,8467
14220,13888,741,498290,8471
14241,5192,773,499490,8474
14262,6653,810,501061,8495
14283,12058,838,503476,8510
14304,16972,878,506926,8536
14325,16512,941,510900,8543
14346,9739,999,513916,8562
14367,13364,1035,518679,8571
14388,11815,1107,523120,8576
14409,13107,1162,529033,8601
14430,30042,1176,537536,8621
14451,27034,1205,545595,8641
14472,24451,1233,556465,8670
14493,20206,1270,567190,8696
14514,19788,1334,575724,8708
14535,17677,1365,583831,8713
14556,9370,1403,598428,8744
14577,21670,1382,615935,8782
14598,17056,1411,628573,8807
14619,16977,1430,651553,8835
14640,13682,1439,667643,8856
14661,14416,1449,671964,8878
14682,11868,1483,685511,8885
14703,5930,1491,701513,8925
14724,16380,1496,718725,8963
14745,12854,1482,732627,9007
14766,12135,1487,746456,9024
14787,11319,1486,759302,9059
14808,11020,1486,773612,9079
