,newinfections,hospitalized,recovered,deceased
2441,2,16,2875,343
2462,1,17,2877,344
2483,1,16,2883,344
2504,0,15,2889,344
2525,0,14,2890,344
2546,0,13,2904,344
2567,0,12,2907,345
2588,2,13,2914,345
2609,0,12,2920,345
2630,1,12,2925,345
2651,0,12,2927,345
2672,0,9,2918,345
2693,4,6,2911,345
2714,2,6,2907,345
2735,4,6,2905,345
2756,8,6,2908,345
2777,0,7,2908,345
2798,0,9,2910,345
2819,1,7,2910,345
2840,4,8,2904,345
2861,1,2,2912,345
2882,1,2,2910,345
2903,2,1,2911,345
2924,0,2,2911,345
2945,0,3,2910,345
2966,3,4,2907,345
2987,1,5,2901,345
3008,4,7,2901,345
3029,3,7,2905,345
3050,4,7,2906,345
3071,2,7,2911,345
3092,4,7,2912,345
3113,2,7,2914,345
3134,2,8,2917,345
3155,3,8,2921,345
3176,5,11,2925,345
3197,5,10,2925,345
3218,2,11,2925,345
3239,0,10,2918,345
3260,0,9,2918,345
3281,3,10,2921,345
3302,13,11,2924,345
3323,3,11,2927,345
3344,7,11,2927,345
3365,10,12,2929,345
3386,0,12,2929,346
3407,5,9,2932,346
3428,9,10,2932,346
3449,7,13,2933,346
3470,4,16,2935,346
3491,6,14,2936,346
3512,7,14,2937,346
3533,0,13,2938,347
3554,3,11,2948,348
3575,9,10,2949,348
3596,15,10,2952,348
3617,8,6,2953,348
3638,15,5,2962,348
3659,8,6,2963,348
3680,5,9,2963,348
3701,10,8,2970,348
3722,11,10,2975,348
3743,14,12,2977,348
3764,36,11,2992,348
3785,33,11,2996,348
3806,24,12,3001,348
3827,2,13,3003,348
3848,9,15,3005,348
3869,33,14,3015,348
3890,25,13,3026,348
3911,19,13,3033,348
3932,20,15,3052,348
3953,16,16,3056,348
3974,5,15,3056,348
3995,17,14,3061,348
4016,20,14,3070,349
4037,25,15,3080,349
4058,23,15,3093,349
4079,49,18,3109,349
4100,20,19,3115,349
4121,11,20,3123,349
4142,12,22,3124,349
4163,54,20,3140,349
4184,39,20,3144,349
4205,34,20,3162,349
4226,39,20,3177,349
4247,45,25,3219,349
4268,4,25,3220,349
4289,20,26,3223,349
4310,29,25,3249,349
4331,63,26,3268,349
4352,39,26,3291,349
4373,33,23,3314,350
4394,32,23,3341,350
4415,13,25,3344,350
4436,14,26,3351,350
4457,57,22,3401,350
4478,28,27,3432,350
4499,37,23,3463,350
4520,54,24,3512,350
4541,28,24,3537,351
4562,2,24,3538,351
4583,28,27,3563,351
4604,28,25,3597,351
4625,57,24,3613,351
4646,66,20,3643,353
4667,51,22,3659,353
4688,50,23,3686,353
4709,21,28,3690,353
4730,51,29,3699,355
4751,72,32,3734,355
4772,110,29,3769,355
4793,146,29,3794,355
4814,126,29,3817,355
4835,97,27,3834,356
4856,59,27,3844,356
4877,38,37,3850,356
4898,182,39,3882,356
4919,136,43,3923,358
4940,165,57,3935,359
4961,167,62,3962,359
4982,155,70,3973,361
5003,90,75,3973,364
5024,131,79,4338,366
5045,219,92,4382,367
5066,220,97,4482,368
5087,340,107,4569,369
5108,412,116,4679,372
5129,334,135,4760,374
5150,334,146,4833,377
5171,241,170,4913,378
5192,406,181,5028,382
5213,468,186,5115,387
5234,505,196,5186,394
5255,726,203,5312,397
5276,403,218,5470,398
5297,218,216,5506,403
5318,366,244,5659,411
5339,436,255,5869,414
5360,546,312,6008,423
5381,542,304,6162,435
5402,872,331,6422,442
5423,504,346,6636,451
5444,320,365,6760,456
5465,482,383,7213,476
5486,572,392,7448,489
5507,838,393,7795,498
5528,831,413,8114,506
5549,558,423,8284,516
5570,608,444,8482,528
5591,456,454,8792,546
5612,536,498,8952,556
5633,796,519,9404,567
5654,1197,533,9697,580
5675,1018,559,10157,608
5696,1043,564,10593,633
5717,675,601,10961,646
5738,377,620,11157,673
5759,554,615,11543,699
5780,696,642,12034,715
5801,814,654,12536,741
5822,864,649,12932,776
5843,1432,657,14598,801
5864,680,677,14949,817
5885,575,688,15297,838
5906,736,699,16055,863
5927,812,710,16616,889
5948,772,688,17146,941
5969,1040,691,17860,977
5990,755,698,18693,1008
6011,702,711,19401,1035
6032,359,723,19898,1059
6053,658,722,20518,1089
6074,633,726,21040,1122
6095,672,714,22430,1164
6116,843,707,23210,1187
6137,884,713,23946,1215
6158,573,715,24683,1233
6179,402,718,25156,1247
6200,829,710,26082,1299
6221,779,688,27009,1339
6242,707,687,28219,1366
6263,753,660,28409,1399
6284,974,649,29645,1408
6305,658,657,30500,1429
6326,244,663,30744,1444
6347,549,655,31291,1477
6368,512,651,32110,1499
6389,831,638,33099,1514
6410,584,626,33681,1534
6431,224,643,33849,1549
6452,144,684,33913,1564
6473,187,701,34151,1591
6494,493,715,34958,1612
6515,803,700,35876,1627
6536,877,707,36587,1642
6557,715,710,37320,1669
6578,359,715,37567,1687
6599,200,719,37945,1707
6620,281,726,38158,1731
6641,688,716,38704,1772
6662,606,711,39241,1805
6683,671,725,39744,1834
6704,633,735,40138,1862
6725,1015,752,40825,1876
6746,642,767,41450,1898
6767,361,755,41747,1928
6788,647,739,42373,1950
6809,546,734,43008,1981
6830,805,736,43723,2006
6851,919,756,44597,2035
6872,870,748,45328,2070
6893,385,740,45936,2092
6914,153,743,46121,2113
6935,454,754,46657,2131
6956,672,751,47557,2157
6977,657,739,48339,2183
6998,452,730,48858,2206
7019,679,735,49705,2230
7040,505,746,50339,2243
7061,181,748,50680,2266
7082,421,732,51151,2299
7103,584,707,51807,2325
7124,642,678,52460,2346
7145,557,664,52988,2364
7166,415,653,53466,2378
7187,396,650,53807,2394
7208,129,654,53936,2418
7229,258,640,54251,2444
7250,692,624,54962,2471
7271,355,614,55217,2490
7292,446,601,55837,2522
7313,413,596,56408,2547
7334,285,584,56764,2561
7355,132,590,56907,2595
7376,271,567,57364,2605
7397,361,546,57938,2619
7418,409,523,58389,2659
7439,290,504,58719,2671
7460,357,485,59229,2682
7481,216,475,59684,2693
7502,40,475,59724,2705
7523,260,456,60262,2715
7544,333,443,60647,2722
7565,262,419,60900,2733
7586,310,405,61244,2748
7607,326,408,61671,2756
7628,284,407,61925,2764
7649,145,406,62042,2775
7670,241,410,62386,2792
7691,503,403,62733,2802
7712,683,391,63078,2817
7733,468,404,63305,2823
7754,468,417,63652,2834
7775,341,422,63889,2841
7796,172,435,63978,2844
7817,479,441,64401,2856
7838,693,448,64735,2866
7859,643,455,64983,2876
7880,823,460,65341,2888
7901,661,472,65698,2899
7922,466,504,65991,2910
7943,415,515,66198,2929
