,newinfections,hospitalized,recovered,deceased
7300,936,2168,205770,8973
7321,717,2147,206479,8994
7342,624,2157,206955,9002
7363,483,2184,207457,9014
7384,619,2188,208261,9049
7405,669,2156,208934,9067
7426,1189,2106,209960,9089
7447,869,2068,210654,9109
7468,749,2030,211465,9125
7489,549,2053,211914,9131
7510,438,2077,212373,9145
7531,771,2041,213207,9182
7552,959,2013,214203,9204
7573,501,1994,214849,9220
7594,1307,1979,215700,9245
7615,765,1987,216282,9257
7636,802,2006,216864,9265
7657,639,2046,217381,9287
7678,1023,2064,218197,9309
7699,1453,2063,219121,9326
7720,1454,2071,219849,9346
7741,1526,2101,220570,9351
7762,1188,2122,221224,9365
7783,902,2183,221688,9369
7804,1155,2218,222293,9375
7825,1609,2319,223170,9395
7846,1537,2321,224093,9411
7867,2167,2359,225008,9437
7888,2283,2408,225923,9461
7909,1793,2455,226737,9486
7930,1543,2518,227421,9495
7951,1214,2588,228042,9511
7972,2018,2660,229138,9533
7993,2086,2776,230300,9562
8014,2322,2848,231252,9604
8035,2929,2931,232519,9632
8056,2159,3041,233612,9660
8077,1530,3153,234164,9663
8098,1742,3346,235339,9682
8119,2074,3468,236786,9725
8140,2374,3596,238509,9766
8161,2357,3594,240055,9811
8182,2997,3658,241724,9844
8203,2141,3693,243271,9896
8224,1751,3801,244476,9908
8245,1521,3885,245605,9948
8266,2080,3919,247610,10023
8287,2223,3962,249738,10053
8308,2582,4034,251936,10093
8329,2117,4117,254172,10131
8350,2636,4127,256309,10180
8371,1543,4145,257852,10190
8392,1504,4201,259128,10208
8413,1861,4224,261296,10269
8434,2298,4249,263913,10308
8455,2584,4263,266781,10336
8476,1942,4242,269038,10399
8497,2127,4188,271475,10422
8518,1425,4207,272953,10450
8539,804,4216,273946,10463
8560,852,4252,275745,10481
8581,1464,4246,278396,10560
8602,1661,4146,281158,10588
8623,1798,4035,283629,10625
8644,1267,3957,285884,10647
8665,1372,3926,287544,10660
8686,636,3950,288861,10690
8707,1057,3842,291115,10765
8728,1439,3741,293615,10835
8749,1264,3623,295770,10861
8770,1200,3485,297901,10899
8791,865,3415,299710,10924
8812,751,3388,300265,10927
8833,687,3328,301931,10960
8854,988,3034,303708,10991
8875,1026,2943,305622,11039
8896,1464,2848,307736,11085
8917,1099,2722,309503,11104
8938,821,2710,311098,11124
8959,978,2663,312241,11137
8980,568,2651,313172,11158
9001,667,2548,314137,11185
9022,1187,2487,315596,11219
9043,1084,2390,316999,11237
9064,1036,2321,318439,11255
9085,882,2284,319531,11273
9106,702,2237,320221,11283
9127,343,2236,320847,11302
9148,637,2169,321868,11330
9169,947,2071,323186,11352
9190,903,1982,324380,11370
9211,867,1926,325428,11384
9232,719,1892,326399,11391
9253,592,1839,327094,11404
9274,346,1841,327784,11421
9295,529,1806,328741,11433
9316,774,1744,329898,11451
9337,706,1640,330981,11465
9358,595,1546,331942,11484
9379,472,1423,332802,11499
9400,403,1388,333451,11504
9421,207,1319,334085,11514
9442,437,1253,334963,11535
9463,515,1208,336000,11549
9484,426,1122,336799,11559
9505,393,1044,337659,11573
9526,400,998,338402,11577
9547,271,969,338952,11579
9568,106,933,339316,11587
9589,274,902,340038,11600
9610,350,868,340872,11605
9631,298,855,341541,11613
9652,279,739,342273,11620
9673,149,712,342707,11623
9694,233,705,343145,11624
9715,126,675,343478,11631
9736,209,638,344031,11643
9757,190,621,344463,11647
9778,219,588,344856,11650
9799,191,554,345302,11652
9820,189,528,345690,11654
9841,129,524,345934,11654
9862,100,525,346202,11660
9883,96,468,346489,11663
9904,137,439,346877,11666
9925,137,416,347185,11666
9946,126,398,347451,11670
9967,90,370,347657,11674
9988,59,364,347802,11675
10009,87,348,347950,11678
10030,75,338,348249,11681
10051,59,311,348484,11684
10072,72,282,348696,11684
10093,58,269,348906,11686
10114,66,255,349077,11688
10135,31,252,349206,11690
10156,20,243,349305,11691
10177,45,233,349505,11693
10198,51,223,349684,11693
10219,36,219,349785,11694
10240,35,211,349886,11694
10261,37,197,350020,11694
10282,31,189,350094,11694
10303,14,178,350174,11696
10324,31,176,350298,11696
10345,30,166,350394,11696
10366,20,156,350463,11696
10387,25,150,350509,11696
10408,35,106,350554,11696
10429,40,104,350571,11696
10450,15,91,350615,11696
10471,38,93,350686,11696
10492,31,75,350733,11696
10513,42,68,350772,11697
10534,40,70,350815,11698
10555,33,67,350834,11698
10576,47,67,350849,11698
10597,17,65,350858,11698
10618,53,58,350885,11698
10639,84,54,350944,11699
10660,68,53,350975,11699
10681,115,51,351008,11699
10702,55,48,351034,11699
10723,77,49,351052,11699
10744,28,57,351075,11699
10765,122,60,351116,11699
10786,134,53,351164,11699
10807,155,55,351196,11699
10828,140,50,351225,11699
10849,161,57,351279,11699
10870,97,61,351316,11699
10891,59,71,351346,11699
10912,224,70,351447,11699
10933,150,71,351513,11699
10954,282,80,351606,11699
10975,287,77,351675,11699
10996,229,75,351751,11699
11017,146,87,351799,11699
11038,138,87,351858,11699
11059,194,87,352001,11700
11080,257,91,352137,11700
11101,259,95,352252,11700
11122,236,85,352390,11701
11143,170,90,352472,11701
11164,151,94,352565,11701
11185,90,106,352604,11701
11206,147,109,352781,11701
11227,367,115,353078,11703
11248,301,119,353294,11704
11269,280,124,353576,11704
11290,280,117,353795,11705
11311,202,124,353896,11705
11332,97,138,354045,11705
11353,205,144,354276,11705
11374,305,150,354554,11706
11395,254,153,354764,11706
11416,250,141,354928,11707
11437,225,145,355091,11709
11458,177,152,355205,11710
11479,102,155,355367,11711
11500,240,151,355680,11711
11521,262,148,355992,11711
11542,305,152,356167,11713
11563,302,156,356381,11713
11584,240,159,356595,11713
11605,175,159,356683,11714
11626,103,169,356893,11716
11647,220,167,357180,11717
11668,259,180,357476,11717
11689,255,178,357664,11720
11710,286,179,357870,11720
11731,302,182,358031,11723
11752,173,186,358192,11724
11773,99,207,358322,11724
11794,242,201,358660,11727
11815,264,199,358932,11728
11836,234,202,359130,11730
11857,238,212,359341,11731
11878,232,205,359567,11733
11899,228,215,359723,11733
11920,87,219,359917,11733
11941,204,224,360232,11738
11962,306,220,360499,11740
11983,263,218,360674,11741
12004,296,229,360888,11742
12025,237,219,361101,11746
12046,153,224,361258,11746
12067,135,229,361431,11748
12088,225,220,361720,11749
12109,278,208,361966,11751
12130,242,199,362190,11751
12151,213,204,362431,11754
12172,215,216,362596,11755
12193,145,222,362768,11756
12214,118,233,362928,11758
12235,192,216,363208,11759
12256,217,205,363470,11762
12277,207,205,363643,11762
12298,156,209,363858,11762
12319,152,208,363993,11763
12340,169,212,364179,11763
12361,78,214,364318,11765
12382,137,206,364557,11769
12403,197,187,364815,11773
12424,208,181,365015,11774
12445,118,173,365132,11776
12466,196,178,365363,11778
12487,114,181,365454,11778
12508,109,198,365658,11779
12529,189,202,365879,11781
12550,195,192,366106,11782
12571,198,195,366237,11783
12592,203,197,366422,11785
12613,214,199,366582,11786
12634,105,197,366659,11790
12655,102,195,366793,11794
12676,245,203,366955,11798
12697,280,208,367185,11799
12718,267,198,367403,11800
12739,278,195,367520,11802
12760,246,197,367647,11804
12781,160,205,367786,11804
12802,105,206,367904,11805
12823,260,201,368073,11806
12844,228,201,368257,11807
12865,268,199,368425,11811
12886,264,196,368626,11811
12907,281,192,368785,11812
12928,193,197,368904,11813
12949,88,209,368982,11814
12970,193,225,369118,11815
12991,318,236,369374,11816
13012,286,227,369593,11821
13033,386,227,369858,11824
13054,391,219,370083,11826
13075,234,225,370215,11826
13096,290,249,370456,11828
13117,418,257,370782,11835
13138,423,250,371012,11839
13159,376,266,371225,11843
13180,397,266,371365,11849
13201,483,277,371612,11849
13222,367,288,371726,11850
13243,240,303,371916,11852
13264,523,307,372237,11856
13285,618,320,372558,11857
13306,566,326,372856,11858
13327,538,339,373119,11862
13348,587,332,373412,11864
13369,445,340,373650,11864
13390,372,367,373882,11867
13411,639,356,374336,11870
13432,650,347,374752,11876
13453,780,363,375089,11879
13474,860,358,375461,11879
13495,859,368,375882,11881
13516,566,390,376165,11882
13537,456,413,376447,11886
13558,972,418,376939,11889
13579,902,409,377358,11893
13600,1204,436,377964,11895
13621,1189,447,378446,11897
13642,1110,456,378867,11901
13663,906,476,379289,11901
13684,776,500,379772,11906
13705,1310,502,380485,11909
