,newinfections,hospitalized,recovered,deceased
7062,874,2847,126184,4722
7083,1039,2827,128709,4765
7104,1338,2791,131214,4827
7125,1263,2747,132695,4870
7146,1160,2727,134212,4918
7167,1138,2689,135765,4945
7188,943,2672,137263,4984
7209,717,2661,139653,5022
7230,842,2625,141160,5074
7251,1164,2629,143279,5123
7272,1174,2581,146154,5165
7293,1141,2536,148464,5201
7314,1014,2543,149818,5239
7335,920,2496,153803,5259
7356,782,2520,158361,5291
7377,847,2525,161679,5324
7398,1027,2493,164867,5375
7419,1271,2417,167797,5406
7440,1089,2396,170603,5440
7461,1060,2377,172413,5461
7482,809,2351,174244,5472
7503,760,2344,176129,5506
7524,894,2318,178160,5538
7545,871,2283,179630,5593
7566,1025,2177,181583,5634
7587,990,2156,182565,5672
7608,921,2111,183616,5704
7629,1048,2093,184656,5719
7650,854,2094,185715,5743
7671,889,2079,186854,5776
7692,1188,2054,188051,5814
7713,1256,2034,189174,5832
7734,1539,2047,190256,5851
7755,1347,2030,191352,5871
7776,1341,1980,192544,5883
7797,1044,2063,193638,5911
7818,1188,2057,194725,5940
7839,1520,2065,196216,5975
7860,1702,2101,197642,5997
7881,1525,2120,198629,6016
7902,1563,2138,199572,6029
7923,1399,2191,200515,6042
7944,1175,2275,201354,6064
7965,1431,2310,202106,6092
7986,1654,2343,203439,6114
8007,1800,2346,204761,6130
8028,1757,2398,205518,6154
8049,1998,2450,206306,6173
8070,1812,2493,207026,6183
8091,1536,2590,207690,6203
8112,1497,2693,208300,6235
8133,1728,2704,210023,6255
8154,1963,2721,211323,6278
8175,2188,2747,212397,6316
8196,1821,2793,213135,6340
8217,1793,2904,214277,6355
8238,1407,3019,214853,6374
8259,1491,3029,215994,6400
8280,1709,3074,217708,6430
8301,2055,3118,219460,6463
8322,2006,3152,221271,6500
8343,1825,3236,222009,6515
8364,1836,3251,222686,6529
8385,1403,3393,224247,6574
8406,1593,3408,225943,6606
8427,1800,3415,227752,6644
8448,1838,3406,229560,6677
8469,1918,3444,231342,6720
8490,1631,3469,232135,6747
8511,1523,3462,232937,6773
8532,1419,3491,233743,6805
8553,1120,3636,234470,6848
8574,1081,3647,236271,6895
8595,1240,3610,238105,6932
8616,1363,3541,239660,6979
8637,1463,3504,240640,7014
8658,1675,3460,242625,7033
8679,1057,3446,243637,7070
8700,1164,3456,244661,7106
8721,1230,3375,246782,7155
8742,1330,3320,248667,7201
8763,1474,3241,249720,7240
8784,1378,3156,251258,7265
8805,1127,3077,252398,7290
8826,950,3123,253642,7328
8847,926,3135,255816,7362
8868,1161,2991,258355,7414
8889,1311,2916,259518,7445
8910,1221,2836,261777,7468
8931,1266,2761,262992,7491
8952,1185,2745,264151,7510
8973,964,2742,265285,7554
8994,939,2686,266635,7588
9015,1078,2602,268214,7620
9036,1124,2536,269594,7647
9057,1151,2466,271385,7673
9078,1069,2421,273842,7686
9099,986,2429,274897,7699
9120,661,2458,275992,7721
9141,803,2456,278237,7757
9162,838,2320,280117,7796
9183,1007,2272,282492,7835
9204,1063,2216,283769,7852
9225,999,2141,285123,7867
9246,788,2098,286423,7877
9267,680,2133,287886,7894
9288,635,2073,289116,7934
9309,633,1976,290385,7956
9330,654,1822,291448,7977
9351,706,1830,292548,7987
9372,621,1824,294038,7992
9393,577,1784,295041,8006
9414,388,1798,296095,8023
9435,348,1735,297118,8037
9456,466,1669,298998,8053
9477,558,1604,300033,8063
9498,471,1528,301704,8074
9519,494,1478,302784,8081
9540,413,1449,303893,8090
9561,292,1413,305156,8101
9582,308,1361,306944,8117
9603,318,1283,308677,8135
9624,361,1226,310001,8144
9645,296,1170,311273,8155
9666,307,1088,312533,8165
9687,278,1065,313786,8171
9708,251,1075,315078,8175
9729,195,1027,317114,8185
9750,211,981,318646,8189
9771,196,977,319732,8195
9792,197,925,320838,8204
9813,210,876,321930,8213
9834,233,815,323055,8218
9855,170,810,324185,8223
9876,139,753,325390,8229
9897,179,694,326627,8236
9918,194,651,327563,8242
9939,169,615,328498,8254
9960,164,583,329451,8262
9981,127,548,329976,8262
10002,111,548,330404,8268
10023,118,520,330853,8281
10044,143,477,331243,8292
10065,119,449,331704,8300
10086,147,414,332268,8303
10107,101,397,332483,8304
10128,68,377,332671,8304
10149,71,371,332833,8307
10170,74,360,333050,8308
10191,97,331,333254,8310
10212,97,328,333589,8313
10233,91,288,333712,8318
10254,79,254,333904,8321
10275,93,266,334023,8322
10296,52,245,334215,8327
10317,46,245,334345,8329
10338,51,239,334561,8336
10359,72,228,334670,8339
10380,64,204,334822,8344
10401,85,195,335002,8347
10422,83,192,335147,8349
10443,83,191,335218,8354
10464,58,168,335636,8358
10485,104,173,335883,8365
10506,112,166,336015,8369
10527,135,162,336245,8372
10548,176,157,336385,8375
10569,164,153,336494,8376
10590,172,158,336677,8377
10611,166,154,336904,8380
10632,208,146,337038,8381
10653,353,130,337228,8382
10674,443,130,337414,8384
10695,500,130,337589,8386
10716,471,145,337629,8386
10737,434,159,337827,8387
10758,681,161,338039,8388
10779,616,179,338193,8388
10800,792,179,338467,8389
10821,854,213,338574,8390
10842,845,228,338840,8390
10863,660,243,339045,8392
10884,550,274,339173,8394
10905,543,289,339476,8394
10926,772,298,339554,8396
10947,780,312,339650,8397
10968,845,334,339861,8401
10989,742,332,340049,8404
11010,716,343,340049,8404
11031,292,369,340049,8406
11052,421,407,340049,8409
11073,513,430,340049,8410
11094,544,445,340049,8416
11115,762,451,340049,8418
11136,638,435,340049,8419
11157,554,452,340049,8422
11178,474,500,340049,8425
11199,703,504,340049,8426
11220,645,528,340049,8429
11241,567,532,340049,8432
11262,613,534,340049,8435
11283,583,521,340049,8440
11304,467,523,340049,8441
11325,419,563,340906,8441
11346,551,571,341729,8449
11367,703,588,342521,8455
11388,548,591,343134,8461
11409,661,595,343898,8468
11430,553,596,344499,8476
11451,454,575,345075,8476
11472,348,605,345696,8484
11493,425,592,346427,8490
11514,442,582,347129,8494
11535,582,575,347842,8499
11556,547,558,348467,8501
11577,447,528,349078,8503
11598,349,513,349619,8508
11619,321,548,350020,8512
11640,283,534,350845,8517
11661,350,519,351683,8520
11682,404,516,352056,8524
11703,430,513,352645,8532
11724,404,513,353566,8540
11745,417,512,354127,8542
11766,295,533,354437,8549
11787,354,544,354992,8554
11808,372,530,355820,8556
11829,310,521,356336,8561
11850,346,514,356753,8563
11871,362,504,357370,8566
11892,323,504,357684,8571
11913,271,516,358110,8574
11934,326,510,358790,8579
11955,371,498,359561,8585
11976,314,489,360049,8588
11997,368,490,360473,8593
12018,376,487,361080,8595
12039,277,484,361406,8597
12060,243,498,361767,8603
12081,301,487,362703,8608
12102,291,472,363236,8612
12123,372,456,363503,8624
12144,361,446,363868,8630
12165,306,451,364246,8632
12186,272,450,364589,8638
12207,217,452,364968,8642
12228,252,445,365365,8645
12249,275,449,365953,8649
12270,334,441,366328,8655
12291,289,437,366724,8658
12312,346,416,367052,8661
12333,278,410,367263,8664
12354,240,422,367627,8667
12375,221,425,368140,8671
12396,245,423,368419,8674
12417,300,415,368539,8676
12438,294,401,368825,8679
12459,230,400,369069,8682
12480,221,390,369382,8685
12501,188,412,369575,8690
12522,221,392,369822,8693
12543,194,373,370252,8697
12564,275,355,370652,8700
12585,348,344,370960,8707
12606,222,348,371209,8712
12627,288,356,371415,8714
12648,202,366,371738,8722
12669,326,356,372219,8732
12690,381,362,372635,8736
12711,431,363,372940,8742
12732,408,361,373291,8746
12753,423,372,373531,8752
12774,459,385,373938,8755
12795,386,407,374297,8760
12816,437,405,374650,8770
12837,503,409,375280,8775
12858,594,404,375630,8780
12879,583,418,376053,8786
12900,538,425,376451,8794
12921,528,440,376833,8796
12942,445,464,377042,8799
12963,388,491,377448,8804
12984,456,496,377876,8807
13005,664,505,378330,8813
13026,716,534,378746,8820
13047,807,539,379187,8825
13068,697,541,379548,8827
13089,449,571,380003,8839
13110,773,584,380697,8851
13131,796,583,381490,8856
13152,894,603,381931,8864
13173,1073,606,382642,8869
13194,1067,619,383222,8878
13215,867,628,383598,8882
13236,595,654,384311,8892
13257,827,679,385096,8897
13278,944,674,385662,8902
13299,1089,687,386136,8908
13320,1229,696,386845,8912
13341,1079,693,387559,8915
13362,1216,719,388108,8920
13383,940,740,389065,8935
13404,1456,761,389833,8939
13425,1283,784,390626,8945
13446,1276,773,391204,8951
13467,1566,797,391948,8959
13488,1204,804,392734,8965
13509,1255,810,393398,8969
13530,1121,832,394087,8974
13551,1253,805,394838,8984
13572,1638,792,395776,8992
13593,1810,785,396593,8996
13614,1493,815,397443,9003
13635,1832,803,398252,9010
13656,1549,811,398807,9012
13677,1006,864,399520,9022
13698,1474,875,400560,9034
13719,1554,873,401451,9037
13740,1376,891,402124,9047
13761,1871,896,403052,9060
13782,1745,882,403712,9070
13803,1965,894,404311,9073
13824,1470,935,405193,9081
13845,1921,925,406092,9091
13866,1887,937,407392,9102
13887,2652,916,408227,9114
13908,2121,939,409156,9124
13929,2409,944,410010,9130
13950,2404,945,410860,9143
13971,1638,1023,411753,9157
13992,2285,1043,412857,9170
14013,2497,1031,413815,9178
14034,3006,1039,414871,9193
14055,3475,1047,415991,9204
14076,4171,1076,416836,9208
14097,3665,1097,417711,9217
14118,2933,1131,418789,9224
14139,4288,1160,420400,9243
14160,5248,1217,421588,9253
14181,5843,1277,422807,9259
14202,8477,1316,423884,9269
14223,12345,1307,424863,9275
14244,7993,1325,425921,9290
14265,5614,1357,427155,9305
14286,9377,1445,428660,9321
14307,16464,1477,429869,9335
14328,14055,1555,431467,9342
14349,11905,1563,433097,9353
14370,14850,1591,434759,9357
14391,12828,1640,436853,9361
14412,9440,1715,439004,9380
14433,12788,1779,442157,9423
14454,12027,1831,447150,9438
14475,10272,1824,451357,9472
14496,15307,1879,456561,9497
14517,12096,1938,461681,9512
14538,12994,1952,465906,9518
14559,6447,1993,471008,9535
14580,13286,2056,476255,9561
14601,14534,2092,481742,9579
14622,13423,2117,486952,9594
14643,15314,2153,492113,9620
14664,14821,2151,499194,9633
14685,12651,2226,505221,9641
14706,7622,2249,512360,9668
14727,17165,2271,522616,9699
14748,14987,2307,532783,9717
14769,13467,2299,544744,9745
14790,12663,2341,555021,9773
14811,12201,2326,565169,9787
14832,11533,2350,574166,9794
14853,6615,2351,585797,9823
14874,12131,2279,597626,9848
14895,10560,2285,611923,9874
14916,11612,2296,625684,9900
14937,10546,2273,640289,9941
14958,9161,2256,649332,9964
14979,8483,2256,657440,9973
15000,5313,2298,669051,9989
15021,10342,2258,683102,10029
15042,7996,2232,698678,10069
15063,8133,2185,710377,10084
15084,6722,2173,720954,10108
15105,7114,2120,734195,10120
15126,5946,2092,743335,10126
15147,3659,2041,756477,10142
15168,7407,2053,765865,10199
15189,6531,2010,783160,10222
15210,6375,1949,800217,10251
15231,6410,1897,812813,10273
15252,5583,1807,823381,10291
15273,4917,1788,831181,10302
15294,3121,1831,840633,10326
15315,6356,1803,853611,10345
15336,5639,1759,872529,10359
15357,5361,1693,884280,10376
15378,5029,1628,897211,10384
15399,4482,1578,908356,10407
15420,3900,1516,917840,10413
15441,2324,1534,925808,10426
15462,4543,1460,938050,10438
15483,2312,1395,944740,10457
15504,4771,1328,953678,10468
15525,3702,1260,962458,10488
15546,3934,1218,969301,10493
15567,3923,1211,974707,10496
15588,2444,1241,981272,10501
15609,6214,1152,991796,10516
15630,5642,1162,999123,10529
15651,6136,1116,1008246,10546
15672,6052,1119,1016445,10563
15693,6268,1095,1024229,10573
15714,6487,1108,1029505,10577
15735,3739,1113,1035792,10586
15756,10562,1128,1042574,10600
15777,8756,1099,1051097,10611
15798,9504,1110,1059409,10619
15819,9004,1090,1066144,10631
15840,8986,1088,1072217,10636
15861,7413,1093,1077701,10643
15882,4405,1145,1083891,10657
15903,11172,1153,1091029,10671
15924,8340,1170,1099182,10681
15945,9235,1187,1106289,10701
15966,8807,1180,1114135,10717
15987,8445,1190,1119273,10729
16008,7409,1201,1122854,10734
16029,4418,1232,1129455,10743
16050,11430,1279,1138981,10753
16071,8957,1280,1144893,10763
16092,9256,1270,1151182,10778
16113,8460,1279,1157049,10787
16134,9115,1269,1163697,10791
16155,6533,1266,1170547,10795
16176,3834,1270,1176454,10804
16197,9903,1224,1180760,10814
16218,7782,1233,1186143,10823
16239,7591,1231,1191363,10838
16260,6849,1236,1198715,10846
16281,7255,1186,1205565,10850
16302,6415,1213,1209111,10855
16323,3780,1267,1214571,10870
16344,9056,1255,1221300,10887
16365,6625,1262,1227165,10903
16386,7200,1275,1233619,10911
16407,6947,1237,1240623,10924
16428,6894,1260,1247116,10931
16449,6198,1234,1250558,10936
16470,1986,1229,1251159,10940
16491,2740,1241,1254056,10953
16512,10681,1220,1262304,10967
16533,8202,1244,1266228,10984
16554,7341,1216,1273149,11004
16575,7071,1211,1278161,11018
16596,5985,1195,1281513,11025
16617,2772,1209,1284791,11036
16638,3396,1247,1290480,11052
16659,8692,1243,1298701,11075
16680,6351,1226,1305117,11091
16701,5595,1214,1310793,11102
16722,5506,1206,1316953,11112
16743,4133,1189,1322016,11117
16764,1927,1199,1326323,11129
16785,5053,1203,1330373,11140
16806,4759,1229,1335823,11155
