,newinfections,hospitalized,recovered,deceased
7895,1505,1007,302366,9936
7916,1539,1034,303036,9953
7937,1229,1049,303474,9968
7958,757,1087,303773,9980
7979,1608,1154,304656,10009
8000,1561,1209,305625,10023
8021,1677,1227,306394,10045
8042,1932,1260,307421,10074
8063,2682,1281,308567,10098
8084,1587,1288,309202,10106
8105,841,1327,309715,10116
8126,1901,1468,311143,10200
8147,2191,1528,312546,10259
8168,1761,1545,313775,10295
8189,1917,1552,314994,10318
8210,2044,1577,316298,10338
8231,1586,1624,317253,10348
8252,981,1671,318000,10362
8273,1966,1741,320005,10414
8294,2042,1775,321974,10442
8315,1861,1812,323755,10467
8336,2095,1805,325644,10500
8357,1759,1799,327511,10517
8378,1404,1843,328486,10528
8399,728,1894,329209,10538
8420,1130,1914,331264,10590
8441,2317,1958,333516,10625
8462,1633,1958,335200,10653
8483,1567,1950,337357,10682
8504,1563,1938,339384,10714
8525,1185,1962,340581,10738
8546,649,1966,341208,10755
8567,507,2006,342186,10770
8588,1111,2023,344679,10837
8609,1241,1998,347294,10861
8630,988,1932,349465,10899
8651,1054,1925,350888,10913
8672,871,1831,352459,10941
8693,587,1854,353155,10952
8714,883,1803,355124,10994
8735,1081,1721,357298,11018
8756,1085,1640,359470,11041
8777,906,1560,361206,11064
8798,940,1478,362958,11088
8819,761,1447,363902,11104
8840,497,1444,364314,11111
8861,930,1412,366283,11139
8882,1094,1377,368219,11159
8903,1060,1319,370093,11183
8924,1035,1286,371556,11203
8945,976,1241,372597,11226
8966,788,1235,373283,11235
8987,535,1222,373613,11245
9008,848,1190,375088,11281
9029,963,1160,376358,11299
9050,935,1133,377540,11316
9071,788,1125,378677,11330
9092,914,1061,379687,11350
9113,329,1046,380037,11365
9134,364,1047,380214,11369
9155,721,1027,381828,11385
9176,745,999,383399,11397
9197,850,916,384383,11404
9218,629,885,385408,11414
9239,537,845,386440,11420
9260,492,827,387031,11423
9281,247,828,387266,11425
9302,417,818,388424,11442
9323,493,780,389542,11460
9344,468,749,390525,11469
9365,453,716,391348,11475
9386,343,682,392524,11483
9407,277,667,393077,11485
9428,173,666,393354,11487
9449,306,634,394677,11499
9470,333,607,395863,11507
9491,293,560,397122,11515
9512,274,527,398245,11521
9533,234,509,398970,11525
9554,133,512,399246,11528
9575,150,497,399489,11530
9596,159,466,400170,11532
9617,255,427,401244,11540
9638,242,395,401807,11546
9659,189,365,402325,11551
9680,198,342,402798,11558
9701,150,337,402998,11559
9722,60,331,403101,11560
9743,106,309,403727,11569
9764,175,277,404284,11572
9785,63,274,404397,11574
9806,121,265,404796,11579
9827,130,244,405352,11580
9848,80,241,405542,11580
9869,38,233,405640,11581
9890,130,218,406078,11585
9911,126,208,406377,11592
9932,88,187,406603,11596
9953,77,177,406794,11599
9974,67,166,406998,11600
9995,87,162,407095,11600
10016,19,160,407154,11600
10037,74,151,407392,11600
10058,84,132,407582,11601
10079,61,128,407745,11601
10100,72,125,407939,11601
10121,58,110,408096,11602
10142,26,108,408194,11603
10163,8,107,408214,11603
10184,96,88,408452,11609
10205,49,81,408655,11608
10226,35,71,408762,11608
10247,35,72,408854,11608
10268,38,70,408953,11611
10289,43,70,408989,11612
10310,20,69,409005,11612
10331,38,61,409148,11615
10352,52,52,409233,11615
10373,55,51,409288,11616
10394,57,48,409347,11618
10415,66,45,409438,11619
10436,53,43,409465,11619
10457,45,42,409474,11619
10478,97,41,409525,11619
10499,80,44,409604,11619
10520,149,46,409646,11619
10541,106,47,409694,11620
10562,157,45,409755,11620
10583,125,47,409784,11621
10604,76,45,409786,11622
10625,254,50,409845,11623
10646,261,50,409888,11624
10667,318,52,409952,11625
10688,425,52,410024,11626
10709,424,54,410074,11629
10730,379,54,410105,11629
10751,238,57,410121,11629
10772,600,64,410269,11629
10793,457,59,410435,11628
10814,819,72,410573,11629
10835,669,72,410746,11629
10856,576,74,410913,11631
10877,507,76,411058,11631
10898,407,80,411110,11632
10919,804,107,411528,11634
10940,544,115,411837,11634
10961,737,120,412102,11641
10982,1046,119,412386,11641
11003,629,125,412828,11642
11024,483,123,413072,11639
11045,460,124,413227,11639
11066,663,141,413799,11643
11087,779,153,414344,11644
11108,888,150,414908,11645
11129,564,160,415389,11645
11150,682,168,416086,11647
11171,587,169,416464,11647
11192,425,166,416686,11649
11213,604,188,417423,11650
11234,620,178,418081,11650
11255,583,170,418849,11651
11276,771,168,419506,11652
11297,600,171,420354,11652
11318,509,174,420817,11654
11339,291,187,421022,11654
11360,422,210,421892,11657
11381,692,225,422703,11659
11402,588,230,423364,11660
11423,505,233,423972,11663
11444,744,237,424683,11666
11465,420,235,425134,11666
11486,331,234,425289,11666
11507,470,239,426158,11668
11528,847,224,426901,11673
11549,719,220,427537,11674
11570,694,227,428168,11676
11591,864,225,428898,11681
11612,513,221,429279,11683
11633,319,234,429451,11683
11654,583,248,430213,11686
11675,691,250,431010,11689
11696,844,250,431591,11691
11717,637,243,432203,11693
11738,645,238,432956,11698
11759,573,242,433283,11700
11780,274,252,433524,11701
11801,583,255,434279,11704
11822,705,254,434887,11706
11843,530,265,435471,11713
11864,618,260,436011,11719
11885,596,251,436878,11719
11906,465,268,437435,11719
11927,291,275,437650,11721
11948,427,272,438365,11728
11969,525,278,439057,11731
11990,613,267,439632,11732
12011,463,271,440179,11736
12032,536,269,440870,11738
12053,364,269,441290,11739
12074,229,275,441479,11739
12095,457,282,442179,11742
12116,509,275,442884,11745
12137,445,268,443413,11749
12158,428,262,443899,11755
12179,376,255,444492,11756
12200,316,250,444882,11758
12221,181,254,445019,11760
12242,376,248,445681,11770
12263,253,239,446163,11773
12284,472,233,446832,11775
12305,349,222,447219,11776
12326,457,218,447820,11778
12347,264,214,448171,11778
12368,181,214,448307,11778
12389,363,195,448923,11780
12410,416,188,449268,11786
12431,349,195,450000,11786
12452,338,193,450532,11787
12473,350,183,451024,11790
12494,224,182,451305,11792
12515,156,176,451439,11794
12536,342,174,451985,11798
12557,348,177,452440,11799
